,ModuleUrl,Uid,Url,Certification,LearningPathUrl,Title,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Sum of Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels,Month,Year
0,https://docs.microsoft.com/en-us/learn/modules/secure-cognitive-services/,learn.wwl.secure-cognitive-services,/learn/modules/secure-cognitive-services/,ai-102,https://docs.microsoft.com/en-us/learn/paths/provision-manage-azure-cognitive-services/,Secure Cognitive Services,6,"1,866","12,654",73.20%,"1,668",609,650,2,168.0755556,10.84358423,42,4.851851852,27,,,azure-active-directory;azure-cognitive-services,administrator;ai-engineer;developer;security-engineer;solution-architect;student,advanced,11,2021
1,https://docs.microsoft.com/en-us/learn/modules/investigate-container-for-use-cognitive-services/,learn.wwl.investigate-container-for-use-with-cognitive-services,/learn/modules/investigate-container-for-use-cognitive-services/,ai-102,https://docs.microsoft.com/en-us/learn/paths/provision-manage-azure-cognitive-services/,Deploy cognitive services in containers,6,"1,677","11,808",73.44%,"1,542",564,606,,158.1847222,11.38019584,54,4.862068966,29,,,azure-cognitive-services;azure-container-instances,ai-engineer;developer;devops-engineer;solution-architect;student,intermediate,11,2021
2,https://docs.microsoft.com/en-us/learn/modules/create-manage-cognitive-services/,learn.wwl.create-manage-cognitive-services,/learn/modules/create-manage-cognitive-services/,ai-102,https://docs.microsoft.com/en-us/learn/paths/provision-manage-azure-cognitive-services/,Create and consume Cognitive Services,8,"2,533","20,253",56.10%,"2,384",667,706,4,294.0408333,14.00194444,47,4.545454545,33,,,azure-cognitive-services,ai-engineer;developer;student,intermediate,11,2021
3,https://docs.microsoft.com/en-us/learn/modules/monitor-cognitive-services/,learn.wwl.monitor-cognitive-services,/learn/modules/monitor-cognitive-services/,ai-102,https://docs.microsoft.com/en-us/learn/paths/provision-manage-azure-cognitive-services/,Monitor Cognitive Services,8,"1,663","14,532",77.37%,"1,528",588,626,1,184.8886111,13.41392584,42,4.678571429,28,,,azure-cognitive-services,administrator;ai-engineer;developer;student,intermediate,11,2021
4,https://docs.microsoft.com/en-us/learn/modules/translate-text-with-translator-service/,learn.wwl.translate-text-with-translator-service,/learn/modules/translate-text-with-translator-service/,ai-102,https://docs.microsoft.com/en-us/learn/paths/process-translate-text-azure-cognitive-services/,Translate text with the Translator service,8,"1,449","12,552",75.23%,"1,298",486,516,,124.3722222,10.34997688,51,4.851851852,27,,,azure-cognitive-services,ai-engineer;developer,intermediate,11,2021
5,https://docs.microsoft.com/en-us/learn/modules/extract-insights-text-with-text-analytics-service/,learn.wwl.extract-insights-text-with-text-analytics-service,/learn/modules/extract-insights-text-with-text-analytics-service/,ai-102,https://docs.microsoft.com/en-us/learn/paths/process-translate-text-azure-cognitive-services/,Extract insights from text with the Text Analytics service,10,"1,962","18,477",60.22%,"1,787",536,560,1,230.6230556,14.16313545,57,4.681818182,22,,,azure-cognitive-services,ai-engineer;developer,intermediate,11,2021
6,https://docs.microsoft.com/en-us/learn/modules/translate-speech-speech-service/,learn.wwl.translate-speech-speech-service,/learn/modules/translate-speech-speech-service/,ai-102,https://docs.microsoft.com/en-us/learn/paths/process-translate-speech-azure-cognitive-speech-services/,Translate speech with the speech service,7,"1,610","12,574",70.06%,"1,400",489,511,,122.455,9.161221945,47,4.71875,32,,,azure-cognitive-services,ai-engineer;developer;solution-architect;student,intermediate,11,2021
7,https://docs.microsoft.com/en-us/learn/modules/transcribe-speech-input-text/,learn.wwl.transcribe-speech-input-text,/learn/modules/transcribe-speech-input-text/,ai-102,https://docs.microsoft.com/en-us/learn/paths/process-translate-speech-azure-cognitive-speech-services/,Create speech-enabled apps with the Speech service,9,"2,564","20,802",52.37%,"2,080",541,546,3,315.8044444,14.84973877,58,4.75,24,,,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,intermediate,11,2021
8,https://docs.microsoft.com/en-us/learn/modules/prepare-to-develop-ai-solutions-azure/,learn.wwl.prepare-to-develop-ai-solutions-azure,/learn/modules/prepare-to-develop-ai-solutions-azure/,ai-102,https://docs.microsoft.com/en-us/learn/paths/prepare-for-ai-engineering/,Prepare to develop AI solutions on Azure,11,"4,486","41,733",42.82%,"4,250",906,889,,733.5977778,19.72037037,31,4.776595745,94,,,azure,ai-engineer;developer,intermediate,11,2021
9,https://docs.microsoft.com/en-us/learn/modules/create-knowledge-store-azure-cognitive-search/,learn.wwl.create-knowledge-store-with-azure-cognitive-search,/learn/modules/create-knowledge-store-azure-cognitive-search/,ai-102,https://docs.microsoft.com/en-us/learn/paths/implement-knowledge-mining-azure-cognitive-search/,Create a knowledge store with Azure Cognitive Search,6,"1,201","8,472",78.52%,"1,081",424,459,,73.60361111,7.360361111,46,4.8,25,,,azure-cognitive-search,ai-engineer;developer;solution-architect,intermediate,11,2021
10,https://docs.microsoft.com/en-us/learn/modules/create-enrichment-pipeline-azure-cognitive-search/,learn.wwl.create-enrichment-pipeline-with-azure-cognitive-search,/learn/modules/create-enrichment-pipeline-azure-cognitive-search/,ai-102,https://docs.microsoft.com/en-us/learn/paths/implement-knowledge-mining-azure-cognitive-search/,Create a custom skill for Azure Cognitive Search,6,"1,236","8,960",77.74%,"1,134",440,471,1,65.8225,6.411282468,46,4.764705882,17,,,azure-functions;vs-code;azure-cognitive-search,ai-engineer;developer;solution-architect,intermediate,11,2021
11,https://docs.microsoft.com/en-us/learn/modules/create-azure-cognitive-search-solution/,learn.wwl.create-azure-cognitive-search-solution,/learn/modules/create-azure-cognitive-search-solution/,ai-102,https://docs.microsoft.com/en-us/learn/paths/implement-knowledge-mining-azure-cognitive-search/,Create an Azure Cognitive Search solution,10,"1,617","16,904",63.18%,"1,517",477,493,,273.3302778,20.39778192,63,4.777777778,18,,,azure-cognitive-search,ai-engineer;developer;solution-architect,intermediate,11,2021
12,https://docs.microsoft.com/en-us/learn/modules/work-form-recognizer/,learn.wwl.work-with-form-recognizer,/learn/modules/work-form-recognizer/,ai-102,https://docs.microsoft.com/en-us/learn/paths/extract-text-from-images-documents/,Extract data from forms with Form Recognizer,11,"1,457","15,230",66.72%,"1,279",425,455,,171.8441667,14.20199725,55,4.769230769,26,,,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,intermediate,11,2021
13,https://docs.microsoft.com/en-us/learn/modules/read-text-images-documents-with-computer-vision-service/,learn.wwl.read-text-images-documents-with-computer-vision-service,/learn/modules/read-text-images-documents-with-computer-vision-service/,ai-102,https://docs.microsoft.com/en-us/learn/paths/extract-text-from-images-documents/,Read Text in Images and Documents with the Computer Vision Service,7,"1,742","11,494",59.24%,"1,586",468,488,,84.38166667,5.832834101,36,4.652173913,23,,,azure;azure-cognitive-services;azure-form-recognizer,ai-engineer;developer,intermediate,11,2021
14,https://docs.microsoft.com/en-us/learn/modules/use-language-understanding-speech/,learn.wwl.use-language-understanding-speech,/learn/modules/use-language-understanding-speech/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-language-understanding-solution/,Use Language Understanding with Speech,6,"1,199","8,214",75.70%,"1,072",405,440,,65.87666667,6.609698997,45,4.863636364,22,,,azure-cognitive-services;azure-language-understanding,ai-engineer;developer,intermediate,11,2021
15,https://docs.microsoft.com/en-us/learn/modules/publish-use-language-understanding-app/,learn.wwl.publish-use-language-understanding-app,/learn/modules/publish-use-language-understanding-app/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-language-understanding-solution/,Publish and use a Language Understanding app,7,"1,277","10,234",76.03%,"1,161",441,473,,131.0111111,12.34013605,48,4.782608696,23,,,azure-cognitive-services;azure-language-understanding,ai-engineer;developer,intermediate,11,2021
16,https://docs.microsoft.com/en-us/learn/modules/create-language-understanding-app/,learn.wwl.create-language-understanding-app,/learn/modules/create-language-understanding-app/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-language-understanding-solution/,Create a Language Understanding app,10,"1,685","15,638",63.53%,"1,513",479,496,3,236.0686111,16.86204365,55,4.875,24,,,azure-cognitive-services;azure-language-understanding,ai-engineer;developer,intermediate,11,2021
17,https://docs.microsoft.com/en-us/learn/modules/design-bot-conversation-flow/,learn.wwl.design-bot-conversation-flow,/learn/modules/design-bot-conversation-flow/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-conversational-ai-solutions/,Create a bot with the Bot Framework SDK,8,"2,548","18,000",45.69%,"2,258",514,528,4,351.2111111,16.56656184,57,4.90625,32,,,azure;azure-bot-service;vs-code,ai-engineer;developer;solution-architect;student,intermediate,11,2021
18,https://docs.microsoft.com/en-us/learn/modules/create-bot-with-bot-framework-composer/,learn.wwl.create-bot-with-bot-framework-composer,/learn/modules/create-bot-with-bot-framework-composer/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-conversational-ai-solutions/,Create a Bot with the Bot Framework Composer,8,"1,749","13,716",63.94%,"1,423",454,479,,262.8244444,18.0635357,67,4.918918919,37,,,azure-bot-service,ai-engineer;developer;solution-architect;student,intermediate,11,2021
19,https://docs.microsoft.com/en-us/learn/modules/detect-objects-images/,learn.wwl.detect-objects-images,/learn/modules/detect-objects-images/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-computer-vision-solutions-azure-cognitive-services/,Detect objects in images,7,"1,177","8,704",76.00%,"1,052",399,430,,77.65333333,7.937308348,55,4.777777778,18,,,azure-cognitive-services;azure-custom-vision,ai-engineer;developer,intermediate,11,2021
20,https://docs.microsoft.com/en-us/learn/modules/detect-analyze-recognize-faces/,learn.wwl.detect-analyze-recognize-faces,/learn/modules/detect-analyze-recognize-faces/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-computer-vision-solutions-azure-cognitive-services/,"Detect, analyze, and recognize faces",10,"1,482","13,790",66.00%,"1,206",396,425,,104.2644444,8.476784101,68,4.826086957,23,,,azure-cognitive-services;azure-computer-vision;azure-face,ai-engineer;developer,intermediate,11,2021
21,https://docs.microsoft.com/en-us/learn/modules/classify-images/,learn.wwl.classify-images,/learn/modules/classify-images/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-computer-vision-solutions-azure-cognitive-services/,Classify images,7,"1,470","10,124",70.88%,"1,156",409,442,,82.79972222,6.768369664,48,4.894736842,19,,,azure-cognitive-services;azure-custom-vision,ai-engineer;developer,intermediate,11,2021
22,https://docs.microsoft.com/en-us/learn/modules/analyze-video/,learn.wwl.analyze-video,/learn/modules/analyze-video/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-computer-vision-solutions-azure-cognitive-services/,Analyze video,7,"1,402","10,592",73.68%,"1,217",448,477,,125.4166667,10.75,48,4.739130435,23,,,azure-cognitive-services;azure-video-indexer,ai-engineer;developer,intermediate,11,2021
23,https://docs.microsoft.com/en-us/learn/modules/analyze-images/,learn.wwl.analyze-images,/learn/modules/analyze-images/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-computer-vision-solutions-azure-cognitive-services/,Analyze images,7,"1,518","10,598",64.51%,"1,394",449,467,1,98.81305556,7.821613896,48,4.85,20,,,azure-cognitive-services;azure-computer-vision,ai-engineer;developer,intermediate,11,2021
24,https://docs.microsoft.com/en-us/learn/modules/build-qna-solution-qna-maker/,learn.wwl.build-qna-solution-qna-maker,/learn/modules/build-qna-solution-qna-maker/,ai-102,https://docs.microsoft.com/en-us/learn/paths/build-qna-solution/,Build a QnA solution with QnA Maker,12,"1,426","15,466",62.91%,"1,332",419,438,,177.7816667,14.96058906,36,4.863636364,22,,,azure-cognitive-services;azure-qna-maker,ai-engineer;developer,intermediate,11,2021
25,https://docs.microsoft.com/en-us/learn/modules/get-started-ai-fundamentals/,learn.wwl.get-started-ai-fundamentals,/learn/modules/get-started-ai-fundamentals/,ai-900,https://docs.microsoft.com/en-us/learn/paths/get-started-with-artificial-intelligence-on-azure/,Get started with AI on Azure,10,"33,220","284,582",36.36%,"29,942","5,430","5,109",10,4965.666667,18.02965204,34,4.79122807,"1,140",,,azure-bot-service;azure-cognitive-services;azure-machine-learning,ai-engineer;data-scientist;student,beginner,11,2021
26,https://docs.microsoft.com/en-us/learn/modules/translate-text-with-translation-service/,learn.wwl.translate-text-with-translation-service,/learn/modules/translate-text-with-translation-service/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-natural-language-processing/,Translate text and speech,5,"5,143","31,077",76.57%,"4,769","1,824","1,959",3,390.6916667,9.128309969,29,4.645833333,96,,,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,11,2021
27,https://docs.microsoft.com/en-us/learn/modules/recognize-synthesize-speech/,learn.wwl.recognize-synthesize-speech,/learn/modules/recognize-synthesize-speech/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-natural-language-processing/,Recognize and synthesize speech,5,"5,597","33,744",74.91%,"5,074","1,896","2,026",5,489.3130556,10.52286141,29,4.718446602,103,,,azure;azure-cognitive-services;azure-sdks,ai-engineer;developer;solution-architect;student,intermediate,11,2021
28,https://docs.microsoft.com/en-us/learn/modules/create-language-model-with-language-understanding/,learn.wwl.create-language-model-with-luis,/learn/modules/create-language-model-with-language-understanding/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-natural-language-processing/,Create a language model with Language Understanding,5,"5,752","33,793",71.48%,"5,131","1,827","1,948",,534.8397222,11.17742366,39,4.76744186,129,,,azure;azure-bot-service;azure-cognitive-services;azure-language-understanding;azure-sdks,ai-engineer;developer;solution-architect;student,intermediate,11,2021
29,https://docs.microsoft.com/en-us/learn/modules/analyze-text-with-text-analytics-service/,learn.wwl.analyze-text-with-text-analytics-service,/learn/modules/analyze-text-with-text-analytics-service/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-natural-language-processing/,Analyze text with the Language service,5,"7,500","41,172",60.80%,"6,999","2,111","2,147",9,831.2475,13.34979925,36,4.703389831,118,,,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,11,2021
30,https://docs.microsoft.com/en-us/learn/modules/intro-to-azure-search/,learn.azure-introduction-to-azure-search,/learn/modules/intro-to-azure-search/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-fundamentals-of-knowledge-mining/,Introduction to Azure Cognitive Search,9,"1,854","14,922",54.91%,"1,533",419,446,,385.4372222,25.0555074,46,4.542857143,35,225,171,azure;azure-cognitive-search,developer,beginner,11,2021
31,https://docs.microsoft.com/en-us/learn/modules/intro-to-anomaly-detector/,learn.azure.intro-to-anomaly-detector,/learn/modules/intro-to-anomaly-detector/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-fundamentals-of-decision-support/,Introduction to Anomaly Detector,7,"1,437","10,326",68.64%,"1,355",464,467,,193.1330556,16.16176197,38,4.823529412,34,,,azure;azure-cloud-services;azure-cognitive-services,ai-engineer;data-scientist;functional-consultant;solution-architect,beginner,11,2021
32,https://docs.microsoft.com/en-us/learn/modules/build-faq-chatbot-qna-maker-azure-bot-service/,learn.wwl.build-faq-chatbot-qna-maker-azure-bot-service,/learn/modules/build-faq-chatbot-qna-maker-azure-bot-service/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-conversational-ai/,Build a bot with QnA Maker and Azure Bot Service,5,"6,879","37,305",61.06%,"6,232","1,902","1,953",1,603.7191667,10.54531295,29,4.777070064,157,,,azure-bot-service;azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,11,2021
33,https://docs.microsoft.com/en-us/learn/modules/read-text-computer-vision/,learn.wwl.read-text-computer-vision,/learn/modules/read-text-computer-vision/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-computer-vision-microsoft-azure/,Read text with the Computer Vision service,5,"5,727","34,313",72.85%,"5,234","1,897","2,061",3,441.0116667,9.261708085,24,4.764150943,106,,,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,11,2021
34,https://docs.microsoft.com/en-us/learn/modules/detect-objects-images-custom-vision/,learn.wwl.detect-objects-images-custom-vision,/learn/modules/detect-objects-images-custom-vision/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-computer-vision-microsoft-azure/,Detect objects in images with the Custom Vision service,6,"6,485","43,723",72.34%,"5,998","2,166","2,119",10,567.4444444,10.53098258,42,4.708955224,134,,,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,11,2021
35,https://docs.microsoft.com/en-us/learn/modules/detect-analyze-faces/,learn.wwl.detect-analyze-faces,/learn/modules/detect-analyze-faces/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-computer-vision-microsoft-azure/,Detect and analyze faces with the Face service,5,"6,107","36,886",71.03%,"5,539","1,964","2,087",7,457.155,9.007980296,24,4.776785714,112,,,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,11,2021
36,https://docs.microsoft.com/en-us/learn/modules/classify-images-custom-vision/,learn.wwl.classify-images-custom-vision,/learn/modules/classify-images-custom-vision/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-computer-vision-microsoft-azure/,Classify images with the Custom Vision service,6,"7,842","54,116",65.04%,"6,792","2,201","2,241",6,858.5933333,13.18883769,37,4.744186047,129,,,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,11,2021
37,https://docs.microsoft.com/en-us/learn/modules/analyze-receipts-form-recognizer/,learn.wwl.analyze-receipts-form-recognizer,/learn/modules/analyze-receipts-form-recognizer/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-computer-vision-microsoft-azure/,Analyze receipts with the Form Recognizer service,5,"5,388","33,857",75.64%,"5,013","1,888","2,042",1,329.5177778,7.352572208,24,4.764705882,136,,,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,11,2021
38,https://docs.microsoft.com/en-us/learn/modules/analyze-images-computer-vision/,learn.wwl.analyze-images-computer-vision,/learn/modules/analyze-images-computer-vision/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-computer-vision-microsoft-azure/,Analyze images with the Computer Vision service,5,"9,769","60,542",54.72%,"9,318","2,537","2,558",11,1175.779444,14.49789697,28,4.751515152,165,,,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,11,2021
39,https://docs.microsoft.com/en-us/learn/modules/use-automated-machine-learning/,learn.wwl.use-automated-machine-learning,/learn/modules/use-automated-machine-learning/,ai-900,https://docs.microsoft.com/en-us/learn/paths/create-no-code-predictive-models-azure-machine-learning/,Use automated machine learning in Azure Machine Learning,9,"21,213","181,191",39.32%,"17,959","3,512","3,519",19,4188.091111,23.81175653,45,4.760869565,322,,,azure-machine-learning,ai-engineer;data-scientist,beginner,11,2021
40,https://docs.microsoft.com/en-us/learn/modules/use-automated-machine-learning/,learn.wwl.use-automated-machine-learning,/learn/modules/use-automated-machine-learning/,ai-900,https://docs.microsoft.com/en-us/learn/paths/create-no-code-predictive-models-azure-machine-learning/,Use automated machine learning in Azure Machine Learning,9,"21,213","181,191",39.32%,"17,959","3,512","3,519",19,4188.091111,23.81175653,45,4.760869565,322,,,azure-machine-learning,ai-engineer;data-scientist,beginner,11,2021
41,https://docs.microsoft.com/en-us/learn/modules/create-regression-model-azure-machine-learning-designer/,learn.wwl.create-regression-model-azure-machine-learning-designer,/learn/modules/create-regression-model-azure-machine-learning-designer/,ai-900,https://docs.microsoft.com/en-us/learn/paths/create-no-code-predictive-models-azure-machine-learning/,Create a Regression Model with Azure Machine Learning designer,10,"11,885","125,798",54.10%,"10,232","2,744","2,927",13,2474.549167,25.10109045,55,4.778280543,221,,,azure-machine-learning,ai-engineer;data-scientist,beginner,11,2021
42,https://docs.microsoft.com/en-us/learn/modules/create-regression-model-azure-machine-learning-designer/,learn.wwl.create-regression-model-azure-machine-learning-designer,/learn/modules/create-regression-model-azure-machine-learning-designer/,ai-900,https://docs.microsoft.com/en-us/learn/paths/create-no-code-predictive-models-azure-machine-learning/,Create a Regression Model with Azure Machine Learning designer,10,"11,885","125,798",54.10%,"10,232","2,744","2,927",13,2474.549167,25.10109045,55,4.778280543,221,,,azure-machine-learning,ai-engineer;data-scientist,beginner,11,2021
43,https://docs.microsoft.com/en-us/learn/modules/create-clustering-model-azure-machine-learning-designer/,learn.wwl.create-clustering-model-azure-machine-learning-designer,/learn/modules/create-clustering-model-azure-machine-learning-designer/,ai-900,https://docs.microsoft.com/en-us/learn/paths/create-no-code-predictive-models-azure-machine-learning/,Create a Clustering Model with Azure Machine Learning designer,10,"8,029","85,693",66.39%,"7,084","2,339","2,532",,1099.539444,16.48896942,49,4.766233766,231,,,azure-machine-learning,ai-engineer;data-scientist,beginner,11,2021
44,https://docs.microsoft.com/en-us/learn/modules/create-clustering-model-azure-machine-learning-designer/,learn.wwl.create-clustering-model-azure-machine-learning-designer,/learn/modules/create-clustering-model-azure-machine-learning-designer/,ai-900,https://docs.microsoft.com/en-us/learn/paths/create-no-code-predictive-models-azure-machine-learning/,Create a Clustering Model with Azure Machine Learning designer,10,"8,029","85,693",66.39%,"7,084","2,339","2,532",,1099.539444,16.48896942,49,4.766233766,231,,,azure-machine-learning,ai-engineer;data-scientist,beginner,11,2021
45,https://docs.microsoft.com/en-us/learn/modules/create-classification-model-azure-machine-learning-designer/,learn.wwl.create-classification-model-with-azure-machine-learning-designer,/learn/modules/create-classification-model-azure-machine-learning-designer/,ai-900,https://docs.microsoft.com/en-us/learn/paths/create-no-code-predictive-models-azure-machine-learning/,Create a classification model with Azure Machine Learning designer,10,"9,460","99,010",59.89%,"8,335","2,486","2,684",6,1471.789167,18.73299745,60,4.720930233,172,,,azure-machine-learning,ai-engineer;data-scientist,beginner,11,2021
46,https://docs.microsoft.com/en-us/learn/modules/create-classification-model-azure-machine-learning-designer/,learn.wwl.create-classification-model-with-azure-machine-learning-designer,/learn/modules/create-classification-model-azure-machine-learning-designer/,ai-900,https://docs.microsoft.com/en-us/learn/paths/create-no-code-predictive-models-azure-machine-learning/,Create a classification model with Azure Machine Learning designer,10,"9,460","99,010",59.89%,"8,335","2,486","2,684",6,1471.789167,18.73299745,60,4.720930233,172,,,azure-machine-learning,ai-engineer;data-scientist,beginner,11,2021
47,https://docs.microsoft.com/en-us/learn/modules/incident-response-with-alerting-on-azure/,learn.incident-response-with-alerting-on-azure,/learn/modules/incident-response-with-alerting-on-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/manage-security-operations/,Improve incident response with alerting on Azure,9,"7,421","69,990",73.17%,"6,343","2,315","2,537",6,1337.303611,21.72122812,53,4.761363636,88,"1,168",989,azure;azure-monitor,solution-architect;security-engineer;administrator,beginner,11,2021
48,https://docs.microsoft.com/en-us/learn/modules/incident-response-with-alerting-on-azure/,learn.incident-response-with-alerting-on-azure,/learn/modules/incident-response-with-alerting-on-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-infrastructure-operations/,Improve incident response with alerting on Azure,9,"7,421","69,990",73.17%,"6,343","2,315","2,537",6,1337.303611,21.72122812,53,4.761363636,88,"1,168",989,azure;azure-monitor,solution-architect;security-engineer;administrator,beginner,11,2021
49,https://docs.microsoft.com/en-us/learn/modules/incident-response-with-alerting-on-azure/,learn.incident-response-with-alerting-on-azure,/learn/modules/incident-response-with-alerting-on-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-infrastructure-operations/,Improve incident response with alerting on Azure,9,"7,421","69,990",73.17%,"6,343","2,315","2,537",6,1337.303611,21.72122812,53,4.761363636,88,"1,168",989,azure;azure-monitor,solution-architect;security-engineer;administrator,beginner,11,2021
50,https://docs.microsoft.com/en-us/learn/modules/incident-response-with-alerting-on-azure/,learn.incident-response-with-alerting-on-azure,/learn/modules/incident-response-with-alerting-on-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-infrastructure-operations/,Improve incident response with alerting on Azure,9,"7,421","69,990",73.17%,"6,343","2,315","2,537",6,1337.303611,21.72122812,53,4.761363636,88,"1,168",989,azure;azure-monitor,solution-architect;security-engineer;administrator,beginner,11,2021
51,https://docs.microsoft.com/en-us/learn/modules/incident-response-with-alerting-on-azure/,learn.incident-response-with-alerting-on-azure,/learn/modules/incident-response-with-alerting-on-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-infrastructure-operations/,Improve incident response with alerting on Azure,9,"7,421","69,990",73.17%,"6,343","2,315","2,537",6,1337.303611,21.72122812,53,4.761363636,88,"1,168",989,azure;azure-monitor,solution-architect;security-engineer;administrator,beginner,11,2021
52,https://docs.microsoft.com/en-us/learn/modules/incident-response-with-alerting-on-azure/,learn.incident-response-with-alerting-on-azure,/learn/modules/incident-response-with-alerting-on-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-infrastructure-operations/,Improve incident response with alerting on Azure,9,"7,421","69,990",73.17%,"6,343","2,315","2,537",6,1337.303611,21.72122812,53,4.761363636,88,"1,168",989,azure;azure-monitor,solution-architect;security-engineer;administrator,beginner,11,2021
53,https://docs.microsoft.com/en-us/learn/modules/incident-response-with-alerting-on-azure/,learn.incident-response-with-alerting-on-azure,/learn/modules/incident-response-with-alerting-on-azure/,az-104,https://docs.microsoft.com/en-us/learn/paths/az-104-monitor-backup-resources/,Improve incident response with alerting on Azure,9,"7,421","69,990",73.17%,"6,343","2,315","2,537",6,1337.303611,21.72122812,53,4.761363636,88,"1,168",989,azure;azure-monitor,solution-architect;security-engineer;administrator,beginner,11,2021
54,https://docs.microsoft.com/en-us/learn/modules/incident-response-with-alerting-on-azure/,learn.incident-response-with-alerting-on-azure,/learn/modules/incident-response-with-alerting-on-azure/,az-400,https://docs.microsoft.com/en-us/learn/paths/az-400-develop-sre-strategy/,Improve incident response with alerting on Azure,9,"7,421","69,990",73.17%,"6,343","2,315","2,537",6,1337.303611,21.72122812,53,4.761363636,88,"1,168",989,azure;azure-monitor,solution-architect;security-engineer;administrator,beginner,11,2021
55,https://docs.microsoft.com/en-us/learn/modules/protect-against-security-threats-azure/,learn.azure.protect-against-security-threats-azure,/learn/modules/protect-against-security-threats-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/manage-security-operations/,Protect against security threats on Azure,8,"66,252","582,253",58.23%,"61,878","17,975","17,844",91,13909.88833,25.29530521,25,4.786946737,"1,333","10,733","9,169",azure,administrator;business-owner;business-user;student;technology-manager,beginner,11,2021
56,https://docs.microsoft.com/en-us/learn/modules/protect-against-security-threats-azure/,learn.azure.protect-against-security-threats-azure,/learn/modules/protect-against-security-threats-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/manage-identity-and-access/,Protect against security threats on Azure,8,"66,252","582,253",58.23%,"61,878","17,975","17,844",91,13909.88833,25.29530521,25,4.786946737,"1,333","10,733","9,169",azure,administrator;business-owner;business-user;student;technology-manager,beginner,11,2021
57,https://docs.microsoft.com/en-us/learn/modules/protect-against-security-threats-azure/,learn.azure.protect-against-security-threats-azure,/learn/modules/protect-against-security-threats-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/implement-resource-mgmt-security/,Protect against security threats on Azure,8,"66,252","582,253",58.23%,"61,878","17,975","17,844",91,13909.88833,25.29530521,25,4.786946737,"1,333","10,733","9,169",azure,administrator;business-owner;business-user;student;technology-manager,beginner,11,2021
58,https://docs.microsoft.com/en-us/learn/modules/protect-against-security-threats-azure/,learn.azure.protect-against-security-threats-azure,/learn/modules/protect-against-security-threats-azure/,az-203,https://docs.microsoft.com/en-us/learn/paths/secure-your-cloud-data/,Protect against security threats on Azure,8,"66,252","582,253",58.23%,"61,878","17,975","17,844",91,13909.88833,25.29530521,25,4.786946737,"1,333","10,733","9,169",azure,administrator;business-owner;business-user;student;technology-manager,beginner,11,2021
