ID,ModuleUrl,Uid,Url,Certification,LearningPathUrl,Title,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Sum of Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels,Month,Year
0,https://docs.microsoft.com/en-us/learn/modules/secure-cognitive-services/,learn.wwl.secure-cognitive-services,/learn/modules/secure-cognitive-services/,ai-102,https://docs.microsoft.com/en-us/learn/paths/provision-manage-azure-cognitive-services/,Secure Cognitive Services,6,"1,587","10,870",71.80%,"1,383",494,538,,193.0705556,14.6635865,42,4.590909091,22,,,azure-active-directory;azure-cognitive-services,administrator;ai-engineer;developer;security-engineer;solution-architect;student,advanced,10,2021
1,https://docs.microsoft.com/en-us/learn/modules/investigate-container-for-use-cognitive-services/,learn.wwl.investigate-container-for-use-with-cognitive-services,/learn/modules/investigate-container-for-use-cognitive-services/,ai-102,https://docs.microsoft.com/en-us/learn/paths/provision-manage-azure-cognitive-services/,Deploy cognitive services in containers,6,"1,314","9,310",71.67%,"1,178",420,473,,147.7830556,13.55807849,54,4.666666667,30,,,azure-cognitive-services;azure-container-instances,ai-engineer;developer;devops-engineer;solution-architect;student,intermediate,10,2021
2,https://docs.microsoft.com/en-us/learn/modules/create-manage-cognitive-services/,learn.wwl.create-manage-cognitive-services,/learn/modules/create-manage-cognitive-services/,ai-102,https://docs.microsoft.com/en-us/learn/paths/provision-manage-azure-cognitive-services/,Create and consume Cognitive Services,8,"2,147","17,290",56.83%,"1,990",562,601,2,264.8,14.89034677,47,4.606060606,33,,,azure-cognitive-services,ai-engineer;developer;student,intermediate,10,2021
3,https://docs.microsoft.com/en-us/learn/modules/monitor-cognitive-services/,learn.wwl.monitor-cognitive-services,/learn/modules/monitor-cognitive-services/,ai-102,https://docs.microsoft.com/en-us/learn/paths/provision-manage-azure-cognitive-services/,Monitor Cognitive Services,8,"1,341","12,094",75.08%,"1,204",449,507,1,186.2586111,16.78005506,42,4.708333333,24,,,azure-cognitive-services,administrator;ai-engineer;developer;student,intermediate,10,2021
4,https://docs.microsoft.com/en-us/learn/modules/translate-text-with-translator-service/,learn.wwl.translate-text-with-translator-service,/learn/modules/translate-text-with-translator-service/,ai-102,https://docs.microsoft.com/en-us/learn/paths/process-translate-text-azure-cognitive-services/,Translate text with the Translator service,8,"1,263","10,784",77.08%,"1,086",417,455,,128.5005556,12.25760466,51,4.75,36,,,azure-cognitive-services,ai-engineer;developer,intermediate,10,2021
5,https://docs.microsoft.com/en-us/learn/modules/extract-insights-text-with-text-analytics-service/,learn.wwl.extract-insights-text-with-text-analytics-service,/learn/modules/extract-insights-text-with-text-analytics-service/,ai-102,https://docs.microsoft.com/en-us/learn/paths/process-translate-text-azure-cognitive-services/,Extract insights from text with the Text Analytics service,10,"1,790","15,840",58.56%,"1,563",455,487,,241.6558333,16.29140449,57,4.62962963,27,,,azure-cognitive-services,ai-engineer;developer,intermediate,10,2021
6,https://docs.microsoft.com/en-us/learn/modules/translate-speech-speech-service/,learn.wwl.translate-speech-speech-service,/learn/modules/translate-speech-speech-service/,ai-102,https://docs.microsoft.com/en-us/learn/paths/process-translate-speech-azure-cognitive-speech-services/,Translate speech with the speech service,7,"2,360","21,249",76.46%,"2,086",796,890,1,197.7636111,10.09856738,47,4.714285714,98,,,azure-cognitive-services,ai-engineer;developer;solution-architect;student,intermediate,10,2021
7,https://docs.microsoft.com/en-us/learn/modules/transcribe-speech-input-text/,learn.wwl.transcribe-speech-input-text,/learn/modules/transcribe-speech-input-text/,ai-102,https://docs.microsoft.com/en-us/learn/paths/process-translate-speech-azure-cognitive-speech-services/,Create speech-enabled apps with the Speech service,9,"3,693","35,861",57.43%,"3,165",904,986,14,509.1911111,16.6221255,58,4.752808989,89,,,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,intermediate,10,2021
8,https://docs.microsoft.com/en-us/learn/modules/prepare-to-develop-ai-solutions-azure/,learn.wwl.prepare-to-develop-ai-solutions-azure,/learn/modules/prepare-to-develop-ai-solutions-azure/,ai-102,https://docs.microsoft.com/en-us/learn/paths/prepare-for-ai-engineering/,Prepare to develop AI solutions on Azure,11,"4,211","37,509",39.28%,"4,008",784,792,,729.2816667,20.88634845,31,4.64,100,,,azure,ai-engineer;developer,intermediate,10,2021
9,https://docs.microsoft.com/en-us/learn/modules/create-knowledge-store-azure-cognitive-search/,learn.wwl.create-knowledge-store-with-azure-cognitive-search,/learn/modules/create-knowledge-store-azure-cognitive-search/,ai-102,https://docs.microsoft.com/en-us/learn/paths/implement-knowledge-mining-azure-cognitive-search/,Create a knowledge store with Azure Cognitive Search,6,798,"5,382",73.33%,693,253,280,,62.42861111,9.435054576,46,4.769230769,13,,,azure-cognitive-search,ai-engineer;developer;solution-architect,intermediate,10,2021
10,https://docs.microsoft.com/en-us/learn/modules/create-enrichment-pipeline-azure-cognitive-search/,learn.wwl.create-enrichment-pipeline-with-azure-cognitive-search,/learn/modules/create-enrichment-pipeline-azure-cognitive-search/,ai-102,https://docs.microsoft.com/en-us/learn/paths/implement-knowledge-mining-azure-cognitive-search/,Create a custom skill for Azure Cognitive Search,6,865,"5,938",73.96%,725,267,289,,61.01222222,8.49358082,46,4.5,12,,,azure-functions;vs-code;azure-cognitive-search,ai-engineer;developer;solution-architect,intermediate,10,2021
11,https://docs.microsoft.com/en-us/learn/modules/create-azure-cognitive-search-solution/,learn.wwl.create-azure-cognitive-search-solution,/learn/modules/create-azure-cognitive-search-solution/,ai-102,https://docs.microsoft.com/en-us/learn/paths/implement-knowledge-mining-azure-cognitive-search/,Create an Azure Cognitive Search solution,10,"1,238","12,618",54.63%,"1,104",301,322,,252.6216667,24.5263754,63,4.571428571,14,,,azure-cognitive-search,ai-engineer;developer;solution-architect,intermediate,10,2021
12,https://docs.microsoft.com/en-us/learn/modules/work-form-recognizer/,learn.wwl.work-with-form-recognizer,/learn/modules/work-form-recognizer/,ai-102,https://docs.microsoft.com/en-us/learn/paths/extract-text-from-images-documents/,Extract data from forms with Form Recognizer,11,"1,093","10,818",59.23%,893,263,295,,145.615,16.06047794,55,4.722222222,18,,,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,intermediate,10,2021
13,https://docs.microsoft.com/en-us/learn/modules/read-text-images-documents-with-computer-vision-service/,learn.wwl.read-text-images-documents-with-computer-vision-service,/learn/modules/read-text-images-documents-with-computer-vision-service/,ai-102,https://docs.microsoft.com/en-us/learn/paths/extract-text-from-images-documents/,Read Text in Images and Documents with the Computer Vision Service,7,"1,283","9,108",52.78%,"1,156",304,326,,96.90861111,9.099400104,36,4.529411765,17,,,azure;azure-cognitive-services;azure-form-recognizer,ai-engineer;developer,intermediate,10,2021
14,https://docs.microsoft.com/en-us/learn/modules/use-language-understanding-speech/,learn.wwl.use-language-understanding-speech,/learn/modules/use-language-understanding-speech/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-language-understanding-solution/,Use Language Understanding with Speech,6,990,"6,922",78.08%,877,342,381,,70.32222222,8.541160594,45,4.842105263,19,,,azure-cognitive-services;azure-language-understanding,ai-engineer;developer,intermediate,10,2021
15,https://docs.microsoft.com/en-us/learn/modules/publish-use-language-understanding-app/,learn.wwl.publish-use-language-understanding-app,/learn/modules/publish-use-language-understanding-app/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-language-understanding-solution/,Publish and use a Language Understanding app,7,"1,062","8,542",77.28%,944,364,398,,143.3219444,16.22512579,48,4.833333333,18,,,azure-cognitive-services;azure-language-understanding,ai-engineer;developer,intermediate,10,2021
16,https://docs.microsoft.com/en-us/learn/modules/create-language-understanding-app/,learn.wwl.create-language-understanding-app,/learn/modules/create-language-understanding-app/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-language-understanding-solution/,Create a Language Understanding app,10,"1,528","14,494",60.94%,"1,317",401,430,1,262.4975,20.66909449,55,4.777777778,18,,,azure-cognitive-services;azure-language-understanding,ai-engineer;developer,intermediate,10,2021
17,https://docs.microsoft.com/en-us/learn/modules/design-bot-conversation-flow/,learn.wwl.design-bot-conversation-flow,/learn/modules/design-bot-conversation-flow/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-conversational-ai-solutions/,Create a bot with the Bot Framework SDK,8,"2,272","15,546",44.96%,"1,907",428,434,1,359.7302778,19.03334803,57,4.722222222,18,,,azure;azure-bot-service;vs-code,ai-engineer;developer;solution-architect;student,intermediate,10,2021
18,https://docs.microsoft.com/en-us/learn/modules/create-bot-with-bot-framework-composer/,learn.wwl.create-bot-with-bot-framework-composer,/learn/modules/create-bot-with-bot-framework-composer/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-conversational-ai-solutions/,Create a Bot with the Bot Framework Composer,8,"1,510","12,218",60.56%,"1,229",370,400,1,236.5936111,18.90228584,67,4.818181818,22,,,azure-bot-service,ai-engineer;developer;solution-architect;student,intermediate,10,2021
19,https://docs.microsoft.com/en-us/learn/modules/detect-objects-images/,learn.wwl.detect-objects-images,/learn/modules/detect-objects-images/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-computer-vision-solutions-azure-cognitive-services/,Detect objects in images,7,"1,027","7,714",77.83%,902,351,378,,70.40055556,8.233983106,55,4.888888889,18,,,azure-cognitive-services;azure-custom-vision,ai-engineer;developer,intermediate,10,2021
20,https://docs.microsoft.com/en-us/learn/modules/detect-analyze-recognize-faces/,learn.wwl.detect-analyze-recognize-faces,/learn/modules/detect-analyze-recognize-faces/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-computer-vision-solutions-azure-cognitive-services/,"Detect, analyze, and recognize faces",10,"1,397","13,186",65.06%,"1,080",350,384,,122.9605556,10.60004789,68,4.909090909,22,,,azure-cognitive-services;azure-computer-vision;azure-face,ai-engineer;developer,intermediate,10,2021
21,https://docs.microsoft.com/en-us/learn/modules/classify-images/,learn.wwl.classify-images,/learn/modules/classify-images/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-computer-vision-solutions-azure-cognitive-services/,Classify images,7,"1,167","8,582",74.04%,941,348,378,,75.92361111,7.813750715,48,4.777777778,18,,,azure-cognitive-services;azure-custom-vision,ai-engineer;developer,intermediate,10,2021
22,https://docs.microsoft.com/en-us/learn/modules/analyze-video/,learn.wwl.analyze-video,/learn/modules/analyze-video/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-computer-vision-solutions-azure-cognitive-services/,Analyze video,7,"1,161","9,066",71.97%,"1,009",362,390,,91.90638889,9.540455594,48,4.875,16,,,azure-cognitive-services;azure-video-indexer,ai-engineer;developer,intermediate,10,2021
23,https://docs.microsoft.com/en-us/learn/modules/analyze-images/,learn.wwl.analyze-images,/learn/modules/analyze-images/,ai-102,https://docs.microsoft.com/en-us/learn/paths/create-computer-vision-solutions-azure-cognitive-services/,Analyze images,7,"1,383","9,974",61.05%,"1,229",373,400,,104.1722222,9.084786822,48,4.761904762,21,,,azure-cognitive-services;azure-computer-vision,ai-engineer;developer,intermediate,10,2021
24,https://docs.microsoft.com/en-us/learn/modules/build-qna-solution-qna-maker/,learn.wwl.build-qna-solution-qna-maker,/learn/modules/build-qna-solution-qna-maker/,ai-102,https://docs.microsoft.com/en-us/learn/paths/build-qna-solution/,Build a QnA solution with QnA Maker,12,"1,014","11,828",66.81%,926,308,345,1,138.0941667,16.40722772,36,4.636363636,22,,,azure-cognitive-services;azure-qna-maker,ai-engineer;developer,intermediate,10,2021
25,https://docs.microsoft.com/en-us/learn/modules/get-started-ai-fundamentals/,learn.wwl.get-started-ai-fundamentals,/learn/modules/get-started-ai-fundamentals/,ai-900,https://docs.microsoft.com/en-us/learn/paths/get-started-with-artificial-intelligence-on-azure/,Get started with AI on Azure,10,"39,016","359,592",38.56%,"34,087","6,536","6,439",36,5753.620833,17.73437018,34,4.799457995,"1,476",,,azure-bot-service;azure-cognitive-services;azure-machine-learning,ai-engineer;data-scientist;student,beginner,10,2021
26,https://docs.microsoft.com/en-us/learn/modules/translate-text-with-translation-service/,learn.wwl.translate-text-with-translation-service,/learn/modules/translate-text-with-translation-service/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-natural-language-processing/,Translate text and speech,5,"6,177","40,080",74.85%,"5,735","2,143","2,368",9,444.9230556,8.667332251,29,4.694915254,118,72,63,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,10,2021
27,https://docs.microsoft.com/en-us/learn/modules/recognize-synthesize-speech/,learn.wwl.recognize-synthesize-speech,/learn/modules/recognize-synthesize-speech/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-natural-language-processing/,Recognize and synthesize speech,5,"6,610","41,772",72.98%,"5,986","2,188","2,431",9,532.4269444,9.68342427,29,4.792,125,112,98,azure;azure-cognitive-services;azure-sdks,ai-engineer;developer;solution-architect;student,intermediate,10,2021
28,https://docs.microsoft.com/en-us/learn/modules/create-language-model-with-language-understanding/,learn.wwl.create-language-model-with-luis,/learn/modules/create-language-model-with-language-understanding/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-natural-language-processing/,Create a language model with Language Understanding,5,"7,091","44,552",67.94%,"6,198","2,104","2,336",3,683.0244444,11.5832297,39,4.702531646,158,207,143,azure;azure-bot-service;azure-cognitive-services;azure-language-understanding;azure-sdks,ai-engineer;developer;solution-architect;student,intermediate,10,2021
29,https://docs.microsoft.com/en-us/learn/modules/analyze-text-with-text-analytics-service/,learn.wwl.analyze-text-with-text-analytics-service,/learn/modules/analyze-text-with-text-analytics-service/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-natural-language-processing/,Analyze text with the Text Analytics service,5,"8,381","48,975",61.12%,"7,821","2,386","2,558",12,894.8058333,12.83489123,36,4.797385621,153,198,157,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,10,2021
30,https://docs.microsoft.com/en-us/learn/modules/build-faq-chatbot-qna-maker-azure-bot-service/,learn.wwl.build-faq-chatbot-qna-maker-azure-bot-service,/learn/modules/build-faq-chatbot-qna-maker-azure-bot-service/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-conversational-ai/,Build a bot with QnA Maker and Azure Bot Service,5,"8,775","49,811",58.57%,"7,652","2,245","2,395",1,806.7719444,11.0567192,29,4.791907514,173,144,117,azure-bot-service;azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,10,2021
31,https://docs.microsoft.com/en-us/learn/modules/read-text-computer-vision/,learn.wwl.read-text-computer-vision,/learn/modules/read-text-computer-vision/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-computer-vision-microsoft-azure/,Read text with the Computer Vision service,5,"6,770","42,943",71.73%,"6,094","2,185","2,404",12,550.1511111,9.774671799,24,4.755905512,127,69,65,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,10,2021
32,https://docs.microsoft.com/en-us/learn/modules/detect-objects-images-custom-vision/,learn.wwl.detect-objects-images-custom-vision,/learn/modules/detect-objects-images-custom-vision/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-computer-vision-microsoft-azure/,Detect objects in images with the Custom Vision service,6,"7,323","50,529",74.78%,"6,736","2,520","2,494",12,566.0130556,9.289054522,42,4.75,148,65,60,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,10,2021
33,https://docs.microsoft.com/en-us/learn/modules/detect-analyze-faces/,learn.wwl.detect-analyze-faces,/learn/modules/detect-analyze-faces/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-computer-vision-microsoft-azure/,Detect and analyze faces with the Face service,5,"7,075","45,317",71.49%,"6,327","2,267","2,473",17,549.5683333,9.343751771,24,4.794117647,136,55,48,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,10,2021
34,https://docs.microsoft.com/en-us/learn/modules/classify-images-custom-vision/,learn.wwl.classify-images-custom-vision,/learn/modules/classify-images-custom-vision/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-computer-vision-microsoft-azure/,Classify images with the Custom Vision service,6,"8,699","63,292",66.12%,"7,475","2,465","2,592",14,948.6461111,13.13004998,37,4.771812081,149,84,75,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,10,2021
35,https://docs.microsoft.com/en-us/learn/modules/analyze-receipts-form-recognizer/,learn.wwl.analyze-receipts-form-recognizer,/learn/modules/analyze-receipts-form-recognizer/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-computer-vision-microsoft-azure/,Analyze receipts with the Form Recognizer service,5,"6,244","41,786",74.86%,"5,760","2,156","2,382",,375.6727778,7.240721705,24,4.784090909,176,124,100,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,10,2021
36,https://docs.microsoft.com/en-us/learn/modules/analyze-images-computer-vision/,learn.wwl.analyze-images-computer-vision,/learn/modules/analyze-images-computer-vision/,ai-900,https://docs.microsoft.com/en-us/learn/paths/explore-computer-vision-microsoft-azure/,Analyze images with the Computer Vision service,5,"10,296","68,460",56.72%,"9,773","2,768","2,855",20,1209.633333,14.14775828,28,4.731843575,179,155,136,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner,10,2021
37,https://docs.microsoft.com/en-us/learn/modules/use-automated-machine-learning/,learn.wwl.use-automated-machine-learning,/learn/modules/use-automated-machine-learning/,ai-900,https://docs.microsoft.com/en-us/learn/paths/create-no-code-predictive-models-azure-machine-learning/,Use automated machine learning in Azure Machine Learning,9,"22,592","190,944",40.49%,"18,089","3,655","3,721",34,4161.32,22.16218711,45,4.739002933,341,,,azure-machine-learning,ai-engineer;data-scientist,beginner,10,2021
38,https://docs.microsoft.com/en-us/learn/modules/use-automated-machine-learning/,learn.wwl.use-automated-machine-learning,/learn/modules/use-automated-machine-learning/,ai-900,https://docs.microsoft.com/en-us/learn/paths/create-no-code-predictive-models-azure-machine-learning/,Use automated machine learning in Azure Machine Learning,9,"22,592","190,944",40.49%,"18,089","3,655","3,721",34,4161.32,22.16218711,45,4.739002933,341,,,azure-machine-learning,ai-engineer;data-scientist,beginner,10,2021
39,https://docs.microsoft.com/en-us/learn/modules/create-regression-model-azure-machine-learning-designer/,learn.wwl.create-regression-model-azure-machine-learning-designer,/learn/modules/create-regression-model-azure-machine-learning-designer/,ai-900,https://docs.microsoft.com/en-us/learn/paths/create-no-code-predictive-models-azure-machine-learning/,Create a Regression Model with Azure Machine Learning designer,10,"12,624","140,073",54.99%,"10,740","2,939","3,138",19,2449.867222,23.4026482,55,4.762114537,227,,,azure-machine-learning,ai-engineer;data-scientist,beginner,10,2021
40,https://docs.microsoft.com/en-us/learn/modules/create-regression-model-azure-machine-learning-designer/,learn.wwl.create-regression-model-azure-machine-learning-designer,/learn/modules/create-regression-model-azure-machine-learning-designer/,ai-900,https://docs.microsoft.com/en-us/learn/paths/create-no-code-predictive-models-azure-machine-learning/,Create a Regression Model with Azure Machine Learning designer,10,"12,624","140,073",54.99%,"10,740","2,939","3,138",19,2449.867222,23.4026482,55,4.762114537,227,,,azure-machine-learning,ai-engineer;data-scientist,beginner,10,2021
41,https://docs.microsoft.com/en-us/learn/modules/create-clustering-model-azure-machine-learning-designer/,learn.wwl.create-clustering-model-azure-machine-learning-designer,/learn/modules/create-clustering-model-azure-machine-learning-designer/,ai-900,https://docs.microsoft.com/en-us/learn/paths/create-no-code-predictive-models-azure-machine-learning/,Create a Clustering Model with Azure Machine Learning designer,10,"9,058","102,255",65.44%,"7,953","2,598","2,840",5,1246.896944,16.57005906,49,4.79245283,265,,,azure-machine-learning,ai-engineer;data-scientist,beginner,10,2021
42,https://docs.microsoft.com/en-us/learn/modules/create-clustering-model-azure-machine-learning-designer/,learn.wwl.create-clustering-model-azure-machine-learning-designer,/learn/modules/create-clustering-model-azure-machine-learning-designer/,ai-900,https://docs.microsoft.com/en-us/learn/paths/create-no-code-predictive-models-azure-machine-learning/,Create a Clustering Model with Azure Machine Learning designer,10,"9,058","102,255",65.44%,"7,953","2,598","2,840",5,1246.896944,16.57005906,49,4.79245283,265,,,azure-machine-learning,ai-engineer;data-scientist,beginner,10,2021
43,https://docs.microsoft.com/en-us/learn/modules/create-classification-model-azure-machine-learning-designer/,learn.wwl.create-classification-model-with-azure-machine-learning-designer,/learn/modules/create-classification-model-azure-machine-learning-designer/,ai-900,https://docs.microsoft.com/en-us/learn/paths/create-no-code-predictive-models-azure-machine-learning/,Create a classification model with Azure Machine Learning designer,10,"10,360","115,502",61.44%,"9,026","2,760","2,973",17,1624.324444,18.89481711,60,4.785340314,191,,,azure-machine-learning,ai-engineer;data-scientist,beginner,10,2021
44,https://docs.microsoft.com/en-us/learn/modules/create-classification-model-azure-machine-learning-designer/,learn.wwl.create-classification-model-with-azure-machine-learning-designer,/learn/modules/create-classification-model-azure-machine-learning-designer/,ai-900,https://docs.microsoft.com/en-us/learn/paths/create-no-code-predictive-models-azure-machine-learning/,Create a classification model with Azure Machine Learning designer,10,"10,360","115,502",61.44%,"9,026","2,760","2,973",17,1624.324444,18.89481711,60,4.785340314,191,,,azure-machine-learning,ai-engineer;data-scientist,beginner,10,2021
45,https://docs.microsoft.com/en-us/learn/modules/incident-response-with-alerting-on-azure/,learn.incident-response-with-alerting-on-azure,/learn/modules/incident-response-with-alerting-on-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/manage-security-operations/,Improve incident response with alerting on Azure,9,"8,023","75,173",75.24%,"6,792","2,547","2,837",7,1477.07,22.17267951,53,4.850393701,127,"1,335","1,110",azure;azure-monitor,solution-architect;security-engineer;administrator,beginner,10,2021
46,https://docs.microsoft.com/en-us/learn/modules/incident-response-with-alerting-on-azure/,learn.incident-response-with-alerting-on-azure,/learn/modules/incident-response-with-alerting-on-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-infrastructure-operations/,Improve incident response with alerting on Azure,9,"8,023","75,173",75.24%,"6,792","2,547","2,837",7,1477.07,22.17267951,53,4.850393701,127,"1,335","1,110",azure;azure-monitor,solution-architect;security-engineer;administrator,beginner,10,2021
47,https://docs.microsoft.com/en-us/learn/modules/incident-response-with-alerting-on-azure/,learn.incident-response-with-alerting-on-azure,/learn/modules/incident-response-with-alerting-on-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-infrastructure-operations/,Improve incident response with alerting on Azure,9,"8,023","75,173",75.24%,"6,792","2,547","2,837",7,1477.07,22.17267951,53,4.850393701,127,"1,335","1,110",azure;azure-monitor,solution-architect;security-engineer;administrator,beginner,10,2021
48,https://docs.microsoft.com/en-us/learn/modules/incident-response-with-alerting-on-azure/,learn.incident-response-with-alerting-on-azure,/learn/modules/incident-response-with-alerting-on-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-infrastructure-operations/,Improve incident response with alerting on Azure,9,"8,023","75,173",75.24%,"6,792","2,547","2,837",7,1477.07,22.17267951,53,4.850393701,127,"1,335","1,110",azure;azure-monitor,solution-architect;security-engineer;administrator,beginner,10,2021
49,https://docs.microsoft.com/en-us/learn/modules/incident-response-with-alerting-on-azure/,learn.incident-response-with-alerting-on-azure,/learn/modules/incident-response-with-alerting-on-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-infrastructure-operations/,Improve incident response with alerting on Azure,9,"8,023","75,173",75.24%,"6,792","2,547","2,837",7,1477.07,22.17267951,53,4.850393701,127,"1,335","1,110",azure;azure-monitor,solution-architect;security-engineer;administrator,beginner,10,2021
50,https://docs.microsoft.com/en-us/learn/modules/incident-response-with-alerting-on-azure/,learn.incident-response-with-alerting-on-azure,/learn/modules/incident-response-with-alerting-on-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/architect-infrastructure-operations/,Improve incident response with alerting on Azure,9,"8,023","75,173",75.24%,"6,792","2,547","2,837",7,1477.07,22.17267951,53,4.850393701,127,"1,335","1,110",azure;azure-monitor,solution-architect;security-engineer;administrator,beginner,10,2021
51,https://docs.microsoft.com/en-us/learn/modules/incident-response-with-alerting-on-azure/,learn.incident-response-with-alerting-on-azure,/learn/modules/incident-response-with-alerting-on-azure/,az-104,https://docs.microsoft.com/en-us/learn/paths/az-104-monitor-backup-resources/,Improve incident response with alerting on Azure,9,"8,023","75,173",75.24%,"6,792","2,547","2,837",7,1477.07,22.17267951,53,4.850393701,127,"1,335","1,110",azure;azure-monitor,solution-architect;security-engineer;administrator,beginner,10,2021
52,https://docs.microsoft.com/en-us/learn/modules/incident-response-with-alerting-on-azure/,learn.incident-response-with-alerting-on-azure,/learn/modules/incident-response-with-alerting-on-azure/,az-400,https://docs.microsoft.com/en-us/learn/paths/az-400-develop-sre-strategy/,Improve incident response with alerting on Azure,9,"8,023","75,173",75.24%,"6,792","2,547","2,837",7,1477.07,22.17267951,53,4.850393701,127,"1,335","1,110",azure;azure-monitor,solution-architect;security-engineer;administrator,beginner,10,2021
53,https://docs.microsoft.com/en-us/learn/modules/protect-against-security-threats-azure/,learn.azure.protect-against-security-threats-azure,/learn/modules/protect-against-security-threats-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/manage-security-operations/,Protect against security threats on Azure,8,"70,884","618,523",57.31%,"66,140","18,824","18,717",93,14462.63306,24.61585111,25,4.74452003,"1,323","11,832","10,253",azure,administrator;business-owner;business-user;student;technology-manager,beginner,10,2021
54,https://docs.microsoft.com/en-us/learn/modules/protect-against-security-threats-azure/,learn.azure.protect-against-security-threats-azure,/learn/modules/protect-against-security-threats-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/manage-identity-and-access/,Protect against security threats on Azure,8,"70,884","618,523",57.31%,"66,140","18,824","18,717",93,14462.63306,24.61585111,25,4.74452003,"1,323","11,832","10,253",azure,administrator;business-owner;business-user;student;technology-manager,beginner,10,2021
55,https://docs.microsoft.com/en-us/learn/modules/protect-against-security-threats-azure/,learn.azure.protect-against-security-threats-azure,/learn/modules/protect-against-security-threats-azure/,az-103,https://docs.microsoft.com/en-us/learn/paths/implement-resource-mgmt-security/,Protect against security threats on Azure,8,"70,884","618,523",57.31%,"66,140","18,824","18,717",93,14462.63306,24.61585111,25,4.74452003,"1,323","11,832","10,253",azure,administrator;business-owner;business-user;student;technology-manager,beginner,10,2021
56,https://docs.microsoft.com/en-us/learn/modules/protect-against-security-threats-azure/,learn.azure.protect-against-security-threats-azure,/learn/modules/protect-against-security-threats-azure/,az-203,https://docs.microsoft.com/en-us/learn/paths/secure-your-cloud-data/,Protect against security threats on Azure,8,"70,884","618,523",57.31%,"66,140","18,824","18,717",93,14462.63306,24.61585111,25,4.74452003,"1,323","11,832","10,253",azure,administrator;business-owner;business-user;student;technology-manager,beginner,10,2021
57,https://docs.microsoft.com/en-us/learn/modules/protect-against-security-threats-azure/,learn.azure.protect-against-security-threats-azure,/learn/modules/protect-against-security-threats-azure/,az-203,https://docs.microsoft.com/en-us/learn/paths/secure-your-cloud-data/,Protect against security threats on Azure,8,"70,884","618,523",57.31%,"66,140","18,824","18,717",93,14462.63306,24.61585111,25,4.74452003,"1,323","11,832","10,253",azure,administrator;business-owner;business-user;student;technology-manager,beginner,10,2021
58,https://docs.microsoft.com/en-us/learn/modules/protect-against-security-threats-azure/,learn.azure.protect-against-security-threats-azure,/learn/modules/protect-against-security-threats-azure/,az-400,https://docs.microsoft.com/en-us/learn/paths/az-400-develop-security-compliance-plan/,Protect against security threats on Azure,8,"70,884","618,523",57.31%,"66,140","18,824","18,717",93,14462.63306,24.61585111,25,4.74452003,"1,323","11,832","10,253",azure,administrator;business-owner;business-user;student;technology-manager,beginner,10,2021
